ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,District
4135,4744,6592,Arrest,2024-07-25,Hubballi-Dharwad
4136,4747,6596,Surrender,2022-08-14,Belagavi
4137,4748,6597,Arrest,2025-10-29,Tumakuru
4138,4749,6598,Arrest,2023-03-08,Shivamogga
4139,4750,6601,Arrest,2024-09-27,Yadgir
4140,4753,6603,Arrest,2026-03-13,Ramanagara
4141,4756,6606,Surrender,2023-03-14,Chamarajanagar
4142,4756,6607,Arrest,2023-03-08,Chamarajanagar
4143,4757,6608,Arrest,2024-03-12,Koppal
4144,4759,6609,Arrest,2026-07-13,Haveri
4145,4762,6612,Arrest,2025-02-23,Tumakuru
4146,4763,6613,Arrest,2024-09-30,Belagavi
4147,4763,6614,Arrest,2024-09-30,Belagavi
4148,4764,6615,Arrest,2025-09-22,Mandya
4149,4766,6617,Arrest,2022-12-17,Ballari
4150,4769,6620,Arrest,2022-10-07,Mangaluru (Dakshina Kannada)
4151,4771,6623,Arrest,2025-06-15,Mangaluru (Dakshina Kannada)
4152,4771,6625,Arrest,2025-06-03,Mangaluru (Dakshina Kannada)
4153,4773,6628,Surrender,2025-12-12,Bengaluru City
4154,4774,6629,Arrest,2026-04-06,Yadgir
4155,4775,6631,Arrest,2023-11-30,Chamarajanagar
4156,4778,6636,Arrest,2024-06-06,Davanagere
4157,4780,6637,Surrender,2024-05-11,Udupi
4158,4781,6638,Arrest,2024-05-17,Ramanagara
4159,4782,6639,Arrest,2026-04-15,Kalaburagi
4160,4783,6640,Arrest,2023-09-16,Chikkaballapur
4161,4784,6642,Arrest,2025-03-24,Chamarajanagar
4162,4785,6645,Surrender,2026-04-21,Tumakuru
4163,4786,6646,Arrest,2026-02-06,Tumakuru
4164,4786,6647,Arrest,2026-02-21,Tumakuru
4165,4787,6648,Arrest,2025-12-09,Chikkaballapur
4166,4788,6649,Arrest,2022-02-04,Chamarajanagar
4167,4788,6650,Arrest,2022-01-09,Chamarajanagar
4168,4788,6651,Arrest,2022-01-20,Chamarajanagar
4169,4790,6656,Arrest,2026-02-01,Bengaluru City
4170,4791,6657,Arrest,2026-03-07,Bidar
4171,4791,6658,Arrest,2026-02-25,Bidar
4172,4795,6663,Surrender,2025-07-20,Yadgir
4173,4795,6664,Arrest,2025-08-15,Yadgir
4174,4797,6665,Arrest,2022-06-02,Yadgir
4175,4798,6666,Arrest,2023-05-20,Belagavi
4176,4799,6667,Arrest,2025-11-04,Bengaluru City
4177,4802,6668,Arrest,2024-06-29,Belagavi
4178,4803,6669,Arrest,2024-01-01,Chamarajanagar
4179,4804,6670,Arrest,2025-04-16,Mysuru
4180,4808,6675,Surrender,2022-08-05,Bengaluru Rural
4181,4809,6676,Arrest,2024-03-25,Bidar
4182,4809,6677,Arrest,2024-04-08,Bidar
4183,4810,6678,Arrest,2025-11-14,Vijayapura
4184,4811,6680,Arrest,2023-01-03,Chamarajanagar
4185,4812,6681,Arrest,2024-10-24,Mysuru
4186,4814,6684,Arrest,2023-02-09,Bengaluru City
4187,4815,6685,Surrender,2023-07-03,Bengaluru Rural
4188,4816,6686,Arrest,2024-09-06,Kodagu
4189,4817,6687,Arrest,2023-04-04,Bengaluru City
4190,4818,6688,Arrest,2026-10-16,Kodagu
4191,4819,6690,Arrest,2025-01-01,Kolar
4192,4820,6691,Arrest,2024-02-09,Kodagu
4193,4823,6693,Arrest,2026-06-15,Davanagere
4194,4824,6694,Surrender,2025-11-17,Udupi
4195,4825,6695,Arrest,2023-08-24,Belagavi
4196,4827,6697,Arrest,2026-04-15,Belagavi
4197,4828,6698,Arrest,2024-08-23,Koppal
4198,4828,6699,Arrest,2024-07-31,Koppal
4199,4829,6701,Arrest,2023-01-23,Udupi
4200,4830,6702,Arrest,2025-01-11,Kalaburagi
4201,4831,6703,Surrender,2024-05-24,Yadgir
4202,4832,6706,Arrest,2023-12-17,Tumakuru
4203,4833,6707,Arrest,2023-10-28,Belagavi
4204,4833,6709,Arrest,2023-09-27,Belagavi
4205,4835,6712,Arrest,2026-05-28,Hassan
4206,4836,6714,Surrender,2022-03-02,Bengaluru Rural
4207,4837,6715,Arrest,2022-03-19,Mysuru
4208,4837,6716,Arrest,2022-03-28,Mysuru
4209,4838,6717,Arrest,2024-09-22,Mangaluru (Dakshina Kannada)
4210,4839,6719,Arrest,2022-09-26,Yadgir
4211,4842,6722,Surrender,2022-02-15,Mangaluru (Dakshina Kannada)
4212,4842,6723,Surrender,2022-02-13,Mangaluru (Dakshina Kannada)
4213,4843,6726,Arrest,2023-01-30,Raichur
4214,4844,6727,Arrest,2025-02-23,Kolar
4215,4844,6728,Arrest,2025-01-27,Kolar
4216,4847,6732,Arrest,2024-11-11,Tumakuru
4217,4848,6733,Arrest,2026-11-11,Udupi
4218,4849,6734,Surrender,2024-03-12,Mangaluru (Dakshina Kannada)
4219,4849,6735,Arrest,2024-02-28,Mangaluru (Dakshina Kannada)
4220,4850,6736,Surrender,2022-12-08,Hassan
4221,4851,6737,Arrest,2023-01-23,Hubballi-Dharwad
4222,4852,6739,Arrest,2022-11-10,Chamarajanagar
4223,4853,6740,Surrender,2024-08-15,Vijayapura
4224,4854,6741,Arrest,2022-05-11,Bengaluru City
4225,4855,6742,Arrest,2023-11-01,Udupi
4226,4857,6744,Arrest,2026-01-02,Mysuru
4227,4858,6745,Arrest,2026-07-01,Belagavi
4228,4858,6746,Surrender,2026-05-24,Belagavi
4229,4859,6747,Surrender,2023-04-28,Mysuru
4230,4859,6749,Arrest,2023-05-10,Mysuru
4231,4860,6750,Surrender,2025-07-18,Kalaburagi
4232,4860,6751,Arrest,2025-08-23,Kalaburagi
4233,4861,6752,Arrest,2025-07-04,Chikkamagaluru
4234,4861,6753,Arrest,2025-08-13,Chikkamagaluru
4235,4863,6755,Arrest,2026-01-27,Belagavi
4236,4863,6756,Arrest,2026-02-12,Belagavi
4237,4866,6759,Surrender,2022-09-25,Mysuru
4238,4868,6760,Arrest,2024-11-25,Bengaluru City
4239,4869,6761,Arrest,2026-04-08,Davanagere
4240,4872,6765,Arrest,2026-06-14,Mysuru
4241,4876,6769,Arrest,2025-08-14,Vijayapura
4242,4877,6770,Arrest,2024-04-26,Bengaluru Rural
4243,4878,6772,Surrender,2025-11-10,Mangaluru (Dakshina Kannada)
4244,4879,6773,Arrest,2026-09-11,Udupi
4245,4880,6774,Arrest,2025-11-14,Hubballi-Dharwad
4246,4881,6775,Arrest,2026-02-21,Bengaluru City
4247,4882,6776,Arrest,2026-10-22,Bengaluru City
4248,4882,6777,Arrest,2026-10-20,Bengaluru City
4249,4883,6778,Arrest,2023-08-07,Shivamogga
4250,4883,6779,Arrest,2023-07-15,Shivamogga
4251,4883,6780,Surrender,2023-07-03,Shivamogga
4252,4884,6781,Arrest,2026-03-25,Hubballi-Dharwad
4253,4884,6782,Arrest,2026-03-21,Hubballi-Dharwad
4254,4885,6784,Arrest,2026-09-22,Tumakuru
4255,4887,6786,Surrender,2026-06-28,Belagavi
4256,4888,6787,Arrest,2023-12-26,Bagalkot
4257,4889,6789,Arrest,2025-02-25,Davanagere
4258,4890,6791,Arrest,2022-03-09,Raichur
4259,4892,6793,Arrest,2026-05-03,Haveri
4260,4893,6794,Arrest,2026-01-14,Chikkaballapur
4261,4894,6795,Surrender,2022-02-24,Tumakuru
4262,4896,6798,Surrender,2023-01-28,Hubballi-Dharwad
4263,4896,6799,Arrest,2023-01-28,Hubballi-Dharwad
4264,4897,6800,Arrest,2025-07-06,Mysuru
4265,4897,6801,Surrender,2025-08-12,Mysuru
4266,4898,6802,Arrest,2024-01-19,Chamarajanagar
4267,4900,6803,Arrest,2022-10-07,Bidar
4268,4901,6804,Arrest,2025-03-02,Mysuru
4269,4901,6805,Surrender,2025-03-06,Mysuru
4270,4902,6806,Arrest,2025-02-15,Yadgir
4271,4903,6808,Arrest,2023-05-15,Belagavi
4272,4905,6809,Arrest,2025-12-23,Belagavi
4273,4905,6810,Arrest,2025-12-22,Belagavi
4274,4908,6814,Arrest,2023-10-05,Hassan
4275,4908,6815,Arrest,2023-10-04,Hassan
4276,4910,6817,Surrender,2025-03-24,Bidar
4277,4911,6818,Surrender,2024-01-20,Hassan
4278,4912,6819,Arrest,2026-02-27,Yadgir
4279,4912,6820,Arrest,2026-03-10,Yadgir
4280,4912,6821,Arrest,2026-03-14,Yadgir
4281,4914,6823,Arrest,2024-08-14,Yadgir
4282,4916,6825,Arrest,2024-07-07,Kolar
4283,4917,6826,Arrest,2026-09-12,Mysuru
4284,4917,6827,Arrest,2026-08-24,Mysuru
4285,4918,6828,Surrender,2025-11-12,Bidar
4286,4918,6829,Arrest,2025-11-01,Bidar
4287,4919,6830,Surrender,2025-06-09,Bengaluru City
4288,4923,6832,Arrest,2026-03-01,Davanagere
4289,4923,6833,Arrest,2026-02-10,Davanagere
4290,4924,6835,Arrest,2023-04-17,Koppal
4291,4925,6837,Arrest,2024-04-29,Belagavi
4292,4925,6838,Surrender,2024-04-28,Belagavi
4293,4928,6840,Arrest,2024-03-18,Belagavi
4294,4928,6842,Arrest,2024-03-14,Belagavi
4295,4929,6843,Arrest,2022-04-10,Ramanagara
4296,4929,6844,Arrest,2022-04-08,Ramanagara
4297,4930,6845,Surrender,2025-06-17,Tumakuru
4298,4933,6848,Surrender,2024-09-18,Davanagere
4299,4936,6850,Surrender,2023-10-28,Mangaluru (Dakshina Kannada)
4300,4940,6854,Surrender,2026-09-07,Kalaburagi
4301,4941,6855,Arrest,2026-01-17,Belagavi
4302,4941,6856,Surrender,2026-01-25,Belagavi
4303,4941,6857,Arrest,2026-01-29,Belagavi
4304,4943,6859,Arrest,2025-05-04,Vijayapura
4305,4944,6860,Arrest,2023-07-19,Bengaluru Rural
4306,4944,6861,Arrest,2023-06-28,Bengaluru Rural
4307,4945,6862,Arrest,2025-07-13,Bengaluru City
4308,4946,6865,Surrender,2025-08-14,Mangaluru (Dakshina Kannada)
4309,4947,6866,Arrest,2023-03-23,Belagavi
4310,4949,6868,Arrest,2025-02-15,Mangaluru (Dakshina Kannada)
4311,4950,6869,Surrender,2026-05-21,Udupi
4312,4951,6871,Arrest,2026-01-29,Shivamogga
4313,4952,6873,Arrest,2024-09-26,Hubballi-Dharwad
4314,4952,6874,Arrest,2024-10-27,Hubballi-Dharwad
4315,4954,6876,Surrender,2022-03-10,Bengaluru Rural
4316,4955,6877,Arrest,2023-07-17,Tumakuru
4317,4956,6879,Arrest,2025-10-28,Vijayapura
4318,4958,6881,Arrest,2025-09-23,Chamarajanagar
4319,4960,6884,Surrender,2022-12-02,Chamarajanagar
4320,4961,6885,Arrest,2022-01-30,Chamarajanagar
4321,4965,6888,Arrest,2024-04-01,Tumakuru
4322,4966,6889,Arrest,2026-07-22,Hassan
4323,4967,6890,Arrest,2026-05-14,Koppal
4324,4969,6893,Arrest,2025-10-25,Belagavi
4325,4970,6894,Surrender,2026-06-13,Chikkamagaluru
4326,4971,6895,Arrest,2026-03-07,Haveri
4327,4974,6898,Arrest,2023-11-10,Mysuru
4328,4974,6899,Surrender,2023-10-30,Mysuru
4329,4975,6900,Arrest,2026-10-21,Haveri
4330,4977,6903,Arrest,2026-06-30,Tumakuru
4331,4978,6905,Arrest,2023-11-05,Mangaluru (Dakshina Kannada)
4332,4981,6910,Surrender,2024-06-29,Belagavi
4333,4981,6911,Arrest,2024-06-05,Belagavi
4334,4982,6912,Arrest,2024-11-12,Kodagu
4335,4983,6913,Arrest,2023-08-27,Belagavi
4336,4984,6914,Arrest,2024-11-24,Ballari
4337,4985,6915,Arrest,2024-10-25,Mysuru
4338,4986,6918,Surrender,2024-12-02,Hassan
4339,4989,6920,Arrest,2025-10-19,Davanagere
4340,4991,6922,Arrest,2023-03-03,Bengaluru Rural
4341,4991,6923,Surrender,2023-03-27,Bengaluru Rural
4342,4994,6925,Arrest,2025-05-31,Belagavi
4343,4995,6926,Arrest,2025-03-27,Belagavi
4344,4996,6927,Arrest,2027-01-17,Tumakuru
4345,4998,6929,Arrest,2026-01-05,Bengaluru Rural
4346,4999,6930,Arrest,2026-11-03,Davanagere
4347,5000,6931,Arrest,2024-10-05,Bengaluru Rural
4348,5002,6933,Arrest,2025-09-02,Kodagu
4349,5004,6938,Arrest,2025-06-08,Ballari
4350,5005,6939,Arrest,2026-03-23,Davanagere
4351,5005,6940,Arrest,2026-04-19,Davanagere
4352,5005,6941,Arrest,2026-04-16,Davanagere
4353,5006,6943,Arrest,2026-08-27,Raichur
4354,5007,6945,Arrest,2024-03-29,Belagavi
4355,5008,6946,Arrest,2025-05-24,Bengaluru Rural
4356,5010,6948,Surrender,2026-10-04,Kodagu
4357,5011,6949,Arrest,2025-09-24,Belagavi
4358,5012,6951,Arrest,2022-05-13,Raichur
4359,5013,6953,Arrest,2024-02-21,Kalaburagi
4360,5014,6955,Arrest,2023-05-28,Mysuru
4361,5015,6956,Arrest,2025-02-28,Belagavi
4362,5015,6957,Arrest,2025-02-18,Belagavi
4363,5018,6961,Arrest,2023-08-23,Bengaluru City
4364,5019,6962,Arrest,2024-04-02,Hubballi-Dharwad
4365,5021,6965,Surrender,2022-06-02,Ballari
4366,5023,6967,Arrest,2025-06-27,Mysuru
4367,5023,6968,Arrest,2025-06-20,Mysuru
4368,5023,6969,Arrest,2025-05-31,Mysuru
4369,5024,6970,Surrender,2026-08-27,Hubballi-Dharwad
4370,5024,6971,Surrender,2026-09-10,Hubballi-Dharwad
4371,5025,6972,Arrest,2025-12-05,Raichur
4372,5026,6973,Arrest,2025-04-07,Bengaluru Rural
4373,5026,6974,Arrest,2025-04-20,Bengaluru Rural
4374,5027,6975,Arrest,2027-01-24,Haveri
4375,5028,6976,Arrest,2025-06-06,Bidar
4376,5028,6978,Arrest,2025-06-19,Bidar
4377,5029,6979,Arrest,2026-06-24,Chikkaballapur
4378,5030,6980,Arrest,2026-02-13,Bagalkot
4379,5030,6981,Arrest,2026-03-20,Bagalkot
4380,5032,6983,Arrest,2025-03-18,Shivamogga
4381,5033,6985,Arrest,2026-07-22,Raichur
4382,5034,6987,Surrender,2023-06-21,Mangaluru (Dakshina Kannada)
4383,5036,6989,Arrest,2026-02-14,Chikkaballapur
4384,5037,6992,Arrest,2024-11-30,Tumakuru
4385,5040,6996,Arrest,2025-01-01,Mangaluru (Dakshina Kannada)
4386,5042,6997,Arrest,2024-01-30,Belagavi
4387,5043,6998,Arrest,2022-09-27,Belagavi
4388,5045,7001,Arrest,2025-01-08,Chamarajanagar
4389,5046,7002,Arrest,2025-03-16,Mysuru
4390,5046,7003,Surrender,2025-03-18,Mysuru
4391,5047,7004,Arrest,2022-05-20,Ballari
4392,5048,7005,Surrender,2026-12-24,Shivamogga
4393,5049,7008,Arrest,2026-05-17,Ballari
4394,5050,7009,Arrest,2025-02-11,Mysuru
4395,5050,7010,Arrest,2025-03-05,Mysuru
4396,5052,7013,Surrender,2023-04-21,Ramanagara
4397,5053,7015,Surrender,2022-03-03,Belagavi
4398,5057,7018,Arrest,2023-06-20,Davanagere
4399,5058,7019,Arrest,2023-03-26,Belagavi
4400,5060,7021,Arrest,2026-05-12,Mandya
4401,5060,7022,Arrest,2026-05-09,Mandya
4402,5061,7023,Arrest,2023-06-12,Chikkaballapur
4403,5061,7024,Surrender,2023-06-17,Chikkaballapur
4404,5062,7026,Arrest,2026-08-14,Bengaluru Rural
4405,5065,7031,Arrest,2026-09-04,Tumakuru
4406,5066,7032,Surrender,2022-11-22,Ballari
4407,5066,7033,Arrest,2022-11-23,Ballari
4408,5067,7034,Arrest,2026-09-25,Raichur
4409,5068,7035,Arrest,2026-11-24,Yadgir
4410,5069,7036,Arrest,2026-05-08,Raichur
4411,5069,7037,Surrender,2026-04-10,Raichur
4412,5072,7042,Arrest,2025-12-16,Mangaluru (Dakshina Kannada)
4413,5073,7043,Arrest,2024-04-14,Davanagere
4414,5075,7045,Arrest,2024-01-31,Bengaluru Rural
4415,5076,7047,Arrest,2023-05-04,Kalaburagi
4416,5078,7049,Arrest,2026-07-30,Bengaluru Rural
4417,5079,7051,Arrest,2026-07-02,Bengaluru Rural
4418,5080,7053,Arrest,2023-04-10,Belagavi
4419,5081,7054,Arrest,2024-09-05,Bagalkot
4420,5082,7057,Arrest,2025-11-13,Hubballi-Dharwad
4421,5084,7058,Arrest,2023-08-19,Bengaluru City
4422,5085,7059,Arrest,2022-08-20,Belagavi
4423,5087,7061,Surrender,2026-04-11,Kodagu
4424,5089,7064,Arrest,2023-03-17,Raichur
4425,5090,7066,Arrest,2023-06-24,Kolar
4426,5092,7068,Arrest,2023-09-19,Mysuru
4427,5094,7072,Arrest,2025-12-29,Bengaluru Rural
4428,5094,7073,Arrest,2026-01-02,Bengaluru Rural
4429,5095,7074,Surrender,2023-11-08,Tumakuru
4430,5098,7077,Surrender,2023-12-13,Gadag
4431,5099,7080,Surrender,2022-02-26,Chamarajanagar
4432,5099,7081,Surrender,2022-03-14,Chamarajanagar
4433,5101,7083,Surrender,2026-02-12,Ballari
4434,5104,7088,Arrest,2027-01-05,Kalaburagi
4435,5105,7089,Arrest,2024-07-16,Bagalkot
4436,5109,7093,Arrest,2022-07-20,Tumakuru
4437,5112,7097,Arrest,2026-03-12,Udupi
4438,5113,7098,Surrender,2023-01-13,Bengaluru Rural
4439,5115,7101,Arrest,2025-06-30,Mysuru
4440,5115,7102,Surrender,2025-06-27,Mysuru
4441,5116,7103,Arrest,2026-07-17,Chamarajanagar
4442,5120,7106,Surrender,2023-04-24,Ramanagara
4443,5120,7107,Arrest,2023-04-28,Ramanagara
4444,5122,7109,Arrest,2026-04-10,Belagavi
4445,5123,7110,Arrest,2022-12-22,Udupi
4446,5125,7112,Arrest,2026-06-06,Chitradurga
4447,5126,7114,Arrest,2023-09-22,Mangaluru (Dakshina Kannada)
4448,5126,7115,Surrender,2023-08-18,Mangaluru (Dakshina Kannada)
4449,5129,7118,Arrest,2026-08-10,Udupi
4450,5130,7119,Arrest,2024-09-17,Kodagu
4451,5132,7121,Arrest,2025-09-24,Mandya
4452,5132,7122,Arrest,2025-10-26,Mandya
4453,5132,7123,Arrest,2025-10-17,Mandya
4454,5133,7124,Surrender,2026-09-10,Mysuru
4455,5133,7125,Surrender,2026-08-07,Mysuru
4456,5135,7126,Arrest,2026-05-21,Ramanagara
4457,5136,7127,Arrest,2023-04-01,Haveri
4458,5137,7129,Arrest,2026-03-20,Belagavi
4459,5138,7131,Arrest,2023-01-29,Ballari
4460,5139,7132,Arrest,2022-09-25,Bengaluru Rural
4461,5139,7133,Arrest,2022-09-17,Bengaluru Rural
4462,5140,7135,Arrest,2025-08-24,Kodagu
4463,5140,7137,Surrender,2025-09-14,Kodagu
4464,5142,7138,Arrest,2022-05-24,Mangaluru (Dakshina Kannada)
4465,5142,7139,Surrender,2022-04-26,Mangaluru (Dakshina Kannada)
4466,5145,7143,Arrest,2023-08-07,Shivamogga
4467,5146,7144,Arrest,2026-07-30,Chamarajanagar
4468,5148,7146,Arrest,2024-11-29,Vijayapura
4469,5149,7147,Arrest,2022-04-29,Bengaluru City
4470,5150,7149,Arrest,2023-12-16,Bengaluru City
4471,5150,7150,Arrest,2023-12-13,Bengaluru City
4472,5151,7151,Arrest,2026-03-29,Mandya
4473,5151,7152,Arrest,2026-03-20,Mandya
4474,5153,7154,Arrest,2026-04-11,Mangaluru (Dakshina Kannada)
4475,5153,7155,Arrest,2026-04-18,Mangaluru (Dakshina Kannada)
4476,5154,7156,Arrest,2022-12-10,Hubballi-Dharwad
4477,5157,7159,Arrest,2025-10-20,Mangaluru (Dakshina Kannada)
4478,5158,7160,Arrest,2023-05-02,Bengaluru Rural
4479,5159,7161,Arrest,2026-11-21,Belagavi
4480,5160,7162,Arrest,2026-05-06,Bidar
4481,5160,7164,Arrest,2026-05-06,Bidar
4482,5163,7167,Arrest,2026-01-05,Raichur
4483,5164,7170,Arrest,2026-09-18,Tumakuru
4484,5166,7172,Surrender,2022-02-22,Vijayapura
4485,5166,7173,Arrest,2022-03-16,Vijayapura
4486,5166,7174,Arrest,2022-03-19,Vijayapura
4487,5168,7176,Arrest,2025-12-07,Bengaluru City
4488,5169,7177,Surrender,2026-08-03,Tumakuru
4489,5169,7178,Arrest,2026-08-22,Tumakuru
4490,5169,7179,Arrest,2026-08-08,Tumakuru
4491,5172,7182,Arrest,2025-08-22,Kodagu
4492,5172,7183,Arrest,2025-08-26,Kodagu
4493,5173,7185,Arrest,2025-05-08,Chikkamagaluru
4494,5173,7186,Arrest,2025-04-26,Chikkamagaluru
4495,5174,7187,Arrest,2023-05-02,Raichur
4496,5175,7189,Surrender,2023-04-16,Bengaluru City
4497,5176,7190,Arrest,2024-02-06,Gadag
4498,5178,7191,Arrest,2023-12-28,Tumakuru
4499,5181,7192,Arrest,2026-12-15,Raichur
4500,5182,7194,Arrest,2023-02-15,Kolar
4501,5183,7195,Arrest,2025-02-25,Haveri
4502,5184,7196,Arrest,2023-01-30,Bengaluru City
4503,5184,7198,Arrest,2023-01-29,Bengaluru City
4504,5185,7199,Arrest,2025-02-24,Kolar
4505,5185,7200,Arrest,2025-01-27,Kolar
4506,5185,7201,Surrender,2025-01-26,Kolar
4507,5186,7202,Arrest,2022-10-28,Bengaluru City
4508,5187,7205,Surrender,2024-03-11,Udupi
4509,5188,7206,Arrest,2025-08-04,Tumakuru
4510,5190,7208,Arrest,2022-02-08,Kolar
4511,5192,7210,Arrest,2026-09-21,Chamarajanagar
4512,5193,7211,Arrest,2025-04-23,Raichur
4513,5194,7212,Arrest,2022-06-15,Chikkamagaluru
4514,5194,7214,Surrender,2022-05-06,Chikkamagaluru
4515,5195,7215,Arrest,2022-11-01,Shivamogga
4516,5199,7218,Arrest,2023-07-08,Raichur
4517,5199,7219,Arrest,2023-07-10,Raichur
4518,5200,7221,Arrest,2025-11-03,Shivamogga
4519,5200,7222,Arrest,2025-11-13,Shivamogga
4520,5201,7223,Arrest,2023-07-24,Mangaluru (Dakshina Kannada)
4521,5202,7224,Arrest,2024-11-11,Belagavi
4522,5206,7227,Arrest,2022-04-29,Bengaluru City
4523,5206,7228,Surrender,2022-04-20,Bengaluru City
4524,5207,7229,Arrest,2025-03-20,Hassan
4525,5208,7231,Arrest,2023-11-06,Bengaluru City
4526,5209,7233,Arrest,2022-07-13,Vijayapura
4527,5209,7234,Arrest,2022-08-07,Vijayapura
4528,5210,7235,Arrest,2022-09-02,Yadgir
4529,5210,7236,Surrender,2022-09-21,Yadgir
4530,5210,7237,Arrest,2022-09-21,Yadgir
4531,5211,7238,Arrest,2025-06-27,Davanagere
4532,5213,7240,Arrest,2025-09-26,Ballari
4533,5213,7241,Arrest,2025-10-19,Ballari
4534,5214,7242,Arrest,2025-01-17,Udupi
4535,5215,7245,Arrest,2025-11-07,Davanagere
4536,5217,7249,Arrest,2024-03-22,Mangaluru (Dakshina Kannada)
4537,5218,7250,Arrest,2025-03-07,Davanagere
4538,5218,7251,Arrest,2025-03-13,Davanagere
4539,5219,7252,Arrest,2026-08-06,Bengaluru Rural
4540,5219,7253,Arrest,2026-07-05,Bengaluru Rural
4541,5221,7254,Arrest,2024-11-08,Bidar
4542,5222,7255,Arrest,2026-09-13,Raichur
4543,5224,7257,Arrest,2025-02-12,Mandya
4544,5224,7258,Arrest,2025-01-09,Mandya
4545,5227,7261,Arrest,2022-04-05,Mysuru
4546,5228,7262,Arrest,2023-11-06,Bengaluru Rural
4547,5229,7263,Surrender,2025-07-01,Udupi
4548,5231,7266,Surrender,2023-09-15,Hubballi-Dharwad
4549,5232,7268,Arrest,2023-02-07,Shivamogga
4550,5235,7271,Arrest,2026-11-27,Udupi
4551,5237,7275,Arrest,2023-04-25,Mangaluru (Dakshina Kannada)
4552,5237,7277,Arrest,2023-05-06,Mangaluru (Dakshina Kannada)
4553,5238,7278,Arrest,2025-04-21,Mysuru
4554,5238,7279,Arrest,2025-04-13,Mysuru
4555,5241,7281,Arrest,2025-07-26,Bengaluru Rural
4556,5241,7283,Arrest,2025-07-15,Bengaluru Rural
4557,5244,7286,Arrest,2024-02-01,Kalaburagi
4558,5247,7289,Surrender,2024-07-26,Belagavi
4559,5248,7290,Arrest,2024-03-15,Ramanagara
4560,5248,7291,Arrest,2024-02-01,Ramanagara
4561,5250,7293,Arrest,2024-06-13,Bengaluru City
4562,5251,7295,Arrest,2023-01-20,Haveri
4563,5257,7300,Arrest,2023-12-29,Kodagu
4564,5258,7302,Arrest,2026-10-02,Kalaburagi
4565,5259,7305,Surrender,2023-05-18,Mysuru
4566,5261,7308,Arrest,2025-05-24,Ballari
4567,5262,7310,Arrest,2022-02-14,Mysuru
4568,5263,7312,Surrender,2023-11-13,Bagalkot
4569,5265,7314,Arrest,2026-01-06,Bengaluru City
4570,5267,7316,Surrender,2024-10-13,Tumakuru
4571,5268,7317,Arrest,2024-06-16,Belagavi
4572,5269,7318,Arrest,2022-09-04,Bengaluru Rural
4573,5269,7319,Arrest,2022-09-20,Bengaluru Rural
4574,5270,7320,Arrest,2022-02-26,Belagavi
4575,5273,7323,Arrest,2025-09-13,Belagavi
4576,5274,7324,Arrest,2024-08-25,Chamarajanagar
4577,5274,7325,Surrender,2024-09-13,Chamarajanagar
4578,5274,7326,Surrender,2024-09-09,Chamarajanagar
4579,5275,7327,Arrest,2023-04-05,Ramanagara
4580,5276,7328,Arrest,2023-05-26,Bengaluru Rural
4581,5278,7332,Arrest,2025-02-05,Raichur
4582,5280,7334,Arrest,2024-05-17,Kodagu
4583,5282,7337,Arrest,2024-03-19,Belagavi
4584,5285,7338,Arrest,2026-01-11,Hassan
4585,5285,7339,Surrender,2026-01-02,Hassan
4586,5286,7340,Surrender,2025-10-03,Udupi
4587,5287,7342,Arrest,2023-10-23,Yadgir
4588,5288,7344,Arrest,2024-09-23,Udupi
4589,5289,7345,Arrest,2022-11-21,Bagalkot
4590,5289,7346,Surrender,2022-11-19,Bagalkot
4591,5289,7347,Arrest,2022-12-23,Bagalkot
4592,5290,7348,Arrest,2026-10-18,Davanagere
4593,5291,7349,Arrest,2023-05-18,Ramanagara
4594,5291,7350,Arrest,2023-06-26,Ramanagara
4595,5293,7352,Arrest,2026-09-19,Mangaluru (Dakshina Kannada)
4596,5293,7353,Arrest,2026-09-17,Mangaluru (Dakshina Kannada)
4597,5294,7355,Arrest,2024-08-18,Bengaluru Rural
4598,5294,7356,Arrest,2024-08-05,Bengaluru Rural
4599,5296,7359,Arrest,2025-04-29,Bengaluru Rural
4600,5296,7360,Arrest,2025-04-03,Bengaluru Rural
4601,5299,7363,Arrest,2025-01-02,Haveri
4602,5300,7364,Arrest,2025-01-28,Yadgir
4603,5301,7365,Arrest,2022-09-25,Mangaluru (Dakshina Kannada)
4604,5303,7367,Arrest,2024-08-10,Udupi
4605,5304,7368,Arrest,2026-05-23,Mandya
4606,5308,7371,Arrest,2023-06-15,Ramanagara
4607,5310,7375,Arrest,2026-06-29,Haveri
4608,5312,7377,Surrender,2026-06-13,Koppal
4609,5312,7378,Arrest,2026-06-24,Koppal
4610,5313,7379,Arrest,2026-03-20,Bidar
4611,5316,7382,Arrest,2022-02-11,Ramanagara
4612,5317,7383,Arrest,2024-03-21,Bengaluru Rural
4613,5318,7385,Arrest,2023-06-30,Koppal
4614,5319,7386,Arrest,2025-11-02,Mangaluru (Dakshina Kannada)
4615,5319,7387,Arrest,2025-10-10,Mangaluru (Dakshina Kannada)
4616,5321,7390,Arrest,2025-02-01,Tumakuru
4617,5321,7391,Arrest,2025-01-18,Tumakuru
4618,5321,7392,Arrest,2025-02-06,Tumakuru
4619,5322,7393,Arrest,2024-06-12,Bengaluru City
4620,5323,7394,Arrest,2025-07-07,Bengaluru Rural
4621,5324,7396,Arrest,2025-12-28,Mangaluru (Dakshina Kannada)
