ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,District
4154,4792,6626,Arrest,2023-08-12,Mysuru
4155,4792,6627,Arrest,2023-08-14,Mysuru
4156,4792,6628,Arrest,2023-08-21,Mysuru
4157,4793,6629,Arrest,2026-04-13,Tumakuru
4158,4798,6639,Surrender,2027-02-06,Bidar
4159,4799,6640,Arrest,2024-04-04,Bagalkot
4160,4799,6641,Arrest,2024-04-02,Bagalkot
4161,4800,6642,Arrest,2023-06-16,Kolar
4162,4801,6644,Surrender,2026-10-26,Ballari
4163,4804,6646,Arrest,2025-07-16,Chitradurga
4164,4806,6649,Surrender,2023-11-12,Kodagu
4165,4807,6650,Arrest,2025-01-02,Gadag
4166,4808,6651,Surrender,2022-07-19,Kolar
4167,4808,6652,Arrest,2022-07-21,Kolar
4168,4811,6656,Surrender,2026-07-07,Tumakuru
4169,4812,6657,Surrender,2024-08-05,Hubballi-Dharwad
4170,4816,6661,Surrender,2024-09-27,Mangaluru (Dakshina Kannada)
4171,4820,6665,Arrest,2024-12-26,Kodagu
4172,4824,6668,Arrest,2026-11-04,Hassan
4173,4824,6669,Arrest,2026-10-23,Hassan
4174,4829,6675,Arrest,2026-05-12,Ramanagara
4175,4829,6676,Surrender,2026-04-27,Ramanagara
4176,4830,6678,Arrest,2025-05-11,Davanagere
4177,4831,6679,Surrender,2024-06-01,Chikkaballapur
4178,4831,6680,Arrest,2024-06-19,Chikkaballapur
4179,4833,6683,Surrender,2024-03-24,Belagavi
4180,4834,6684,Arrest,2026-10-22,Davanagere
4181,4834,6685,Surrender,2026-10-14,Davanagere
4182,4835,6687,Arrest,2025-03-22,Davanagere
4183,4836,6688,Arrest,2022-08-26,Kodagu
4184,4836,6690,Surrender,2022-09-10,Kodagu
4185,4839,6693,Arrest,2026-08-12,Bengaluru City
4186,4840,6695,Surrender,2023-04-26,Mysuru
4187,4844,6696,Arrest,2025-04-01,Ramanagara
4188,4844,6697,Arrest,2025-04-08,Ramanagara
4189,4844,6698,Arrest,2025-04-21,Ramanagara
4190,4845,6699,Arrest,2023-10-08,Bengaluru Rural
4191,4847,6701,Arrest,2024-12-25,Ramanagara
4192,4848,6703,Surrender,2025-04-19,Raichur
4193,4849,6704,Arrest,2026-06-15,Belagavi
4194,4850,6705,Arrest,2026-12-21,Davanagere
4195,4851,6707,Arrest,2023-09-05,Kalaburagi
4196,4852,6709,Surrender,2024-04-29,Mangaluru (Dakshina Kannada)
4197,4853,6710,Arrest,2024-03-15,Belagavi
4198,4854,6711,Arrest,2026-08-09,Mysuru
4199,4854,6712,Arrest,2026-08-14,Mysuru
4200,4855,6714,Arrest,2026-11-11,Chamarajanagar
4201,4855,6715,Surrender,2026-10-28,Chamarajanagar
4202,4856,6717,Arrest,2026-05-06,Mangaluru (Dakshina Kannada)
4203,4858,6722,Arrest,2026-06-22,Kolar
4204,4859,6723,Surrender,2023-10-26,Bengaluru Rural
4205,4859,6724,Surrender,2023-10-19,Bengaluru Rural
4206,4860,6726,Arrest,2023-08-25,Gadag
4207,4861,6727,Arrest,2026-11-13,Kodagu
4208,4861,6728,Arrest,2026-11-06,Kodagu
4209,4862,6729,Arrest,2026-09-01,Tumakuru
4210,4862,6730,Arrest,2026-08-29,Tumakuru
4211,4862,6731,Surrender,2026-09-07,Tumakuru
4212,4866,6737,Surrender,2025-12-10,Kalaburagi
4213,4867,6738,Arrest,2026-05-04,Hassan
4214,4868,6739,Arrest,2023-02-25,Chamarajanagar
4215,4870,6741,Surrender,2026-10-10,Bagalkot
4216,4870,6743,Arrest,2026-11-17,Bagalkot
4217,4871,6744,Surrender,2023-02-13,Bengaluru City
4218,4872,6746,Arrest,2024-04-20,Bengaluru Rural
4219,4875,6748,Arrest,2026-09-02,Bidar
4220,4876,6749,Surrender,2025-02-02,Tumakuru
4221,4878,6751,Arrest,2022-11-13,Mangaluru (Dakshina Kannada)
4222,4883,6753,Arrest,2026-04-17,Chikkamagaluru
4223,4883,6754,Surrender,2026-04-04,Chikkamagaluru
4224,4884,6755,Arrest,2023-06-15,Hassan
4225,4884,6756,Arrest,2023-06-19,Hassan
4226,4885,6757,Surrender,2022-08-22,Bengaluru City
4227,4886,6758,Arrest,2024-08-31,Chamarajanagar
4228,4887,6759,Arrest,2026-07-27,Udupi
4229,4888,6760,Arrest,2022-03-16,Davanagere
4230,4894,6764,Arrest,2025-09-08,Bidar
4231,4894,6765,Surrender,2025-08-28,Bidar
4232,4895,6766,Arrest,2026-05-14,Bengaluru Rural
4233,4896,6767,Arrest,2026-08-21,Hassan
4234,4896,6768,Arrest,2026-08-24,Hassan
4235,4897,6769,Arrest,2025-04-20,Hassan
4236,4898,6770,Arrest,2022-05-13,Kalaburagi
4237,4899,6772,Arrest,2023-08-13,Ramanagara
4238,4899,6773,Arrest,2023-08-01,Ramanagara
4239,4900,6774,Arrest,2025-04-03,Tumakuru
4240,4900,6775,Arrest,2025-04-07,Tumakuru
4241,4902,6777,Surrender,2026-05-14,Belagavi
4242,4903,6779,Surrender,2026-09-02,Hassan
4243,4904,6780,Arrest,2025-05-01,Kodagu
4244,4910,6787,Arrest,2022-08-15,Mysuru
4245,4910,6788,Arrest,2022-08-27,Mysuru
4246,4910,6789,Surrender,2022-08-17,Mysuru
4247,4911,6790,Arrest,2023-10-20,Raichur
4248,4916,6794,Surrender,2023-03-24,Raichur
4249,4920,6800,Surrender,2024-08-17,Hassan
4250,4920,6801,Arrest,2024-09-07,Hassan
4251,4921,6803,Arrest,2025-07-22,Tumakuru
4252,4922,6804,Arrest,2023-12-26,Raichur
4253,4923,6805,Surrender,2025-10-13,Mysuru
4254,4927,6809,Arrest,2024-12-18,Ballari
4255,4927,6810,Arrest,2024-12-04,Ballari
4256,4928,6811,Arrest,2025-04-18,Bengaluru City
4257,4928,6812,Arrest,2025-05-18,Bengaluru City
4258,4929,6813,Arrest,2025-03-09,Mangaluru (Dakshina Kannada)
4259,4931,6815,Arrest,2024-07-14,Chamarajanagar
4260,4932,6816,Arrest,2024-08-26,Yadgir
4261,4933,6818,Arrest,2025-09-09,Kodagu
4262,4936,6823,Arrest,2023-05-14,Belagavi
4263,4937,6824,Surrender,2025-06-10,Udupi
4264,4938,6825,Arrest,2026-06-05,Koppal
4265,4939,6827,Surrender,2024-12-19,Bagalkot
4266,4942,6830,Surrender,2026-05-28,Kodagu
4267,4944,6834,Arrest,2025-07-08,Hubballi-Dharwad
4268,4946,6837,Surrender,2026-10-29,Chikkaballapur
4269,4947,6838,Arrest,2026-01-07,Davanagere
4270,4947,6839,Arrest,2026-01-15,Davanagere
4271,4948,6840,Arrest,2023-10-18,Belagavi
4272,4948,6841,Arrest,2023-10-05,Belagavi
4273,4950,6843,Surrender,2025-11-24,Bengaluru City
4274,4953,6846,Surrender,2025-12-24,Haveri
4275,4954,6847,Surrender,2025-10-16,Belagavi
4276,4955,6848,Surrender,2025-09-12,Mangaluru (Dakshina Kannada)
4277,4956,6850,Surrender,2027-01-05,Kolar
4278,4960,6853,Surrender,2025-09-11,Tumakuru
4279,4961,6855,Surrender,2025-07-01,Ramanagara
4280,4961,6856,Arrest,2025-07-16,Ramanagara
4281,4962,6857,Arrest,2024-02-25,Mysuru
4282,4963,6858,Arrest,2025-10-03,Hubballi-Dharwad
4283,4964,6859,Surrender,2026-09-17,Hassan
4284,4965,6860,Surrender,2026-07-31,Davanagere
4285,4966,6861,Surrender,2022-12-11,Bidar
4286,4966,6862,Arrest,2022-12-19,Bidar
4287,4967,6863,Arrest,2026-08-23,Bengaluru Rural
4288,4968,6864,Arrest,2025-07-18,Bengaluru Rural
4289,4969,6865,Surrender,2026-06-19,Tumakuru
4290,4970,6866,Surrender,2025-10-01,Chitradurga
4291,4971,6867,Surrender,2023-03-01,Haveri
4292,4974,6870,Arrest,2027-01-28,Hubballi-Dharwad
4293,4977,6872,Arrest,2023-12-12,Hassan
4294,4978,6873,Surrender,2023-01-06,Bengaluru Rural
4295,4979,6876,Arrest,2026-08-06,Mangaluru (Dakshina Kannada)
4296,4980,6879,Surrender,2023-09-01,Bengaluru Rural
4297,4981,6880,Arrest,2025-04-03,Mysuru
4298,4982,6881,Surrender,2023-06-26,Bengaluru City
4299,4983,6882,Arrest,2024-01-21,Mangaluru (Dakshina Kannada)
4300,4985,6884,Arrest,2025-12-01,Udupi
4301,4987,6889,Arrest,2022-04-28,Kolar
4302,4988,6890,Surrender,2026-08-23,Bengaluru City
4303,4989,6891,Arrest,2025-10-23,Ballari
4304,4989,6892,Arrest,2025-10-26,Ballari
4305,4989,6893,Arrest,2025-10-16,Ballari
4306,4991,6896,Arrest,2025-10-27,Mangaluru (Dakshina Kannada)
4307,4993,6898,Arrest,2026-06-20,Davanagere
4308,4994,6899,Arrest,2025-09-06,Yadgir
4309,4996,6900,Arrest,2026-05-28,Hassan
4310,4996,6901,Surrender,2026-05-08,Hassan
4311,4997,6902,Arrest,2027-01-04,Belagavi
4312,4998,6904,Arrest,2026-10-15,Belagavi
4313,4999,6905,Arrest,2024-04-02,Mysuru
4314,5000,6906,Arrest,2024-03-27,Kolar
4315,5001,6907,Surrender,2025-10-09,Hassan
4316,5001,6908,Arrest,2025-09-05,Hassan
4317,5003,6911,Arrest,2022-10-06,Vijayapura
4318,5004,6912,Arrest,2026-07-10,Bengaluru City
4319,5006,6915,Surrender,2025-10-04,Belagavi
4320,5007,6917,Arrest,2025-06-16,Udupi
4321,5007,6918,Surrender,2025-07-03,Udupi
4322,5008,6919,Surrender,2026-06-11,Davanagere
4323,5011,6923,Surrender,2023-09-19,Belagavi
4324,5011,6924,Arrest,2023-09-22,Belagavi
4325,5012,6926,Arrest,2024-06-13,Belagavi
4326,5013,6927,Surrender,2026-06-11,Bidar
4327,5015,6928,Arrest,2026-04-22,Davanagere
4328,5017,6930,Arrest,2024-03-17,Hassan
4329,5018,6931,Surrender,2024-07-20,Ballari
4330,5018,6932,Arrest,2024-08-27,Ballari
4331,5019,6933,Arrest,2026-05-29,Bengaluru Rural
4332,5021,6935,Arrest,2024-03-24,Mysuru
4333,5021,6937,Arrest,2024-02-28,Mysuru
4334,5022,6938,Arrest,2026-08-04,Chamarajanagar
4335,5023,6939,Arrest,2024-12-13,Chamarajanagar
4336,5026,6943,Arrest,2024-08-04,Bengaluru Rural
4337,5029,6946,Arrest,2026-10-25,Koppal
4338,5029,6947,Surrender,2026-11-01,Koppal
4339,5030,6948,Arrest,2026-03-31,Bagalkot
4340,5032,6950,Arrest,2026-04-02,Kodagu
4341,5032,6951,Arrest,2026-02-25,Kodagu
4342,5034,6953,Arrest,2025-10-26,Hassan
4343,5034,6954,Arrest,2025-10-22,Hassan
4344,5035,6955,Arrest,2022-02-21,Tumakuru
4345,5037,6957,Arrest,2024-06-04,Belagavi
4346,5038,6958,Arrest,2025-10-12,Mandya
4347,5038,6959,Arrest,2025-10-08,Mandya
4348,5039,6962,Arrest,2023-11-24,Chamarajanagar
4349,5040,6963,Arrest,2024-06-13,Koppal
4350,5040,6964,Arrest,2024-06-21,Koppal
4351,5041,6965,Surrender,2026-03-05,Mangaluru (Dakshina Kannada)
4352,5042,6966,Arrest,2023-03-27,Mysuru
4353,5044,6968,Arrest,2023-06-27,Bengaluru Rural
4354,5044,6969,Surrender,2023-07-24,Bengaluru Rural
4355,5046,6971,Arrest,2026-05-10,Ballari
4356,5046,6972,Surrender,2026-05-25,Ballari
4357,5047,6973,Arrest,2025-09-11,Tumakuru
4358,5047,6974,Arrest,2025-08-30,Tumakuru
4359,5048,6975,Arrest,2022-07-25,Hassan
4360,5049,6976,Arrest,2026-12-04,Kolar
4361,5049,6977,Arrest,2026-12-15,Kolar
4362,5050,6978,Arrest,2026-09-30,Bengaluru City
4363,5053,6981,Arrest,2022-03-19,Vijayapura
4364,5053,6982,Arrest,2022-04-05,Vijayapura
4365,5054,6983,Arrest,2024-09-20,Hassan
4366,5055,6984,Surrender,2023-07-01,Shivamogga
4367,5055,6985,Arrest,2023-07-20,Shivamogga
4368,5057,6988,Arrest,2026-09-07,Belagavi
4369,5061,6991,Arrest,2023-12-31,Belagavi
4370,5061,6992,Arrest,2023-12-17,Belagavi
4371,5064,6994,Arrest,2026-03-20,Hubballi-Dharwad
4372,5066,6996,Surrender,2026-11-22,Haveri
4373,5067,6997,Arrest,2026-02-27,Bengaluru City
4374,5068,6998,Surrender,2025-05-08,Bengaluru Rural
4375,5068,7000,Arrest,2025-05-25,Bengaluru Rural
4376,5069,7001,Arrest,2026-07-01,Hubballi-Dharwad
4377,5070,7003,Arrest,2025-02-27,Yadgir
4378,5071,7004,Arrest,2027-01-08,Mysuru
4379,5073,7005,Arrest,2023-02-19,Davanagere
4380,5075,7007,Arrest,2025-01-09,Mangaluru (Dakshina Kannada)
4381,5076,7008,Arrest,2026-04-26,Bengaluru City
4382,5076,7009,Arrest,2026-05-06,Bengaluru City
4383,5077,7010,Arrest,2023-10-24,Mangaluru (Dakshina Kannada)
4384,5078,7011,Arrest,2023-07-21,Kalaburagi
4385,5078,7012,Arrest,2023-07-29,Kalaburagi
4386,5079,7014,Arrest,2022-06-17,Davanagere
4387,5082,7017,Arrest,2023-11-02,Mysuru
4388,5084,7019,Arrest,2025-04-19,Bengaluru City
4389,5084,7020,Arrest,2025-04-27,Bengaluru City
4390,5085,7021,Surrender,2025-08-22,Belagavi
4391,5086,7023,Arrest,2023-07-17,Bengaluru Rural
4392,5087,7024,Arrest,2024-01-21,Chamarajanagar
4393,5089,7026,Arrest,2026-06-07,Davanagere
4394,5091,7028,Arrest,2024-06-11,Kolar
4395,5095,7031,Arrest,2023-08-11,Mangaluru (Dakshina Kannada)
4396,5098,7036,Arrest,2023-02-20,Belagavi
4397,5099,7037,Surrender,2025-02-09,Haveri
4398,5100,7038,Arrest,2022-12-09,Bengaluru City
4399,5102,7039,Arrest,2026-12-29,Hassan
4400,5102,7040,Arrest,2026-12-31,Hassan
4401,5103,7042,Arrest,2025-10-27,Ballari
4402,5104,7043,Arrest,2023-08-23,Bengaluru Rural
4403,5104,7045,Arrest,2023-08-14,Bengaluru Rural
4404,5105,7046,Arrest,2023-10-24,Bengaluru Rural
4405,5105,7047,Arrest,2023-11-06,Bengaluru Rural
4406,5106,7048,Surrender,2025-01-20,Raichur
4407,5106,7049,Arrest,2024-12-14,Raichur
4408,5107,7050,Arrest,2026-01-14,Bengaluru Rural
4409,5107,7051,Arrest,2026-01-14,Bengaluru Rural
4410,5108,7053,Arrest,2024-07-15,Chamarajanagar
4411,5109,7054,Surrender,2026-11-08,Belagavi
4412,5110,7055,Arrest,2024-05-29,Mysuru
4413,5111,7056,Arrest,2023-11-22,Mangaluru (Dakshina Kannada)
4414,5112,7058,Surrender,2026-02-10,Bidar
4415,5114,7060,Arrest,2025-04-06,Vijayapura
4416,5114,7061,Arrest,2025-04-16,Vijayapura
4417,5116,7062,Arrest,2024-04-28,Vijayapura
4418,5119,7066,Arrest,2022-10-11,Kolar
4419,5119,7067,Arrest,2022-10-13,Kolar
4420,5119,7068,Arrest,2022-09-22,Kolar
4421,5120,7069,Arrest,2025-07-20,Bengaluru City
4422,5121,7070,Arrest,2025-05-09,Mangaluru (Dakshina Kannada)
4423,5122,7071,Arrest,2025-10-08,Tumakuru
4424,5123,7072,Arrest,2023-02-22,Belagavi
4425,5124,7073,Arrest,2026-06-26,Tumakuru
4426,5125,7076,Surrender,2024-04-12,Tumakuru
4427,5126,7079,Arrest,2026-08-09,Kolar
4428,5127,7080,Arrest,2024-10-05,Gadag
4429,5128,7082,Arrest,2024-06-29,Bengaluru City
4430,5129,7083,Arrest,2026-12-04,Raichur
4431,5131,7084,Arrest,2024-10-13,Kodagu
4432,5131,7085,Arrest,2024-11-19,Kodagu
4433,5133,7090,Arrest,2023-05-04,Mysuru
4434,5135,7091,Arrest,2025-03-19,Belagavi
4435,5136,7092,Arrest,2026-11-27,Raichur
4436,5136,7093,Arrest,2026-11-26,Raichur
4437,5137,7095,Surrender,2024-01-14,Bengaluru City
4438,5138,7096,Arrest,2023-06-04,Davanagere
4439,5139,7097,Arrest,2025-10-05,Mysuru
4440,5140,7098,Arrest,2025-03-10,Belagavi
4441,5141,7100,Arrest,2026-11-25,Bengaluru City
4442,5142,7101,Arrest,2024-05-16,Davanagere
4443,5143,7102,Surrender,2025-08-11,Belagavi
4444,5145,7104,Arrest,2024-02-01,Belagavi
4445,5146,7105,Arrest,2026-05-19,Kalaburagi
4446,5149,7110,Arrest,2023-08-01,Mysuru
4447,5149,7111,Surrender,2023-07-11,Mysuru
4448,5150,7112,Arrest,2026-07-29,Koppal
4449,5150,7113,Arrest,2026-07-13,Koppal
4450,5151,7114,Surrender,2024-03-30,Chikkaballapur
4451,5152,7115,Arrest,2025-07-17,Kodagu
4452,5153,7116,Arrest,2026-06-29,Raichur
4453,5153,7117,Surrender,2026-06-14,Raichur
4454,5155,7119,Arrest,2025-02-24,Davanagere
4455,5156,7120,Arrest,2023-12-20,Hassan
4456,5156,7121,Arrest,2023-12-13,Hassan
4457,5157,7123,Arrest,2026-07-05,Bengaluru City
4458,5158,7124,Surrender,2025-09-16,Belagavi
4459,5159,7125,Arrest,2023-02-12,Bengaluru Rural
4460,5159,7126,Arrest,2023-03-15,Bengaluru Rural
4461,5160,7127,Arrest,2024-09-19,Mysuru
4462,5161,7129,Arrest,2024-09-07,Hassan
4463,5164,7132,Surrender,2025-10-13,Udupi
4464,5164,7133,Arrest,2025-10-14,Udupi
4465,5166,7135,Arrest,2023-09-19,Bengaluru Rural
4466,5166,7136,Surrender,2023-10-07,Bengaluru Rural
4467,5167,7137,Surrender,2026-08-26,Shivamogga
4468,5169,7140,Arrest,2026-04-16,Hubballi-Dharwad
4469,5170,7141,Arrest,2024-07-03,Ramanagara
4470,5172,7143,Surrender,2023-07-29,Udupi
4471,5172,7144,Arrest,2023-07-25,Udupi
4472,5172,7145,Surrender,2023-07-16,Udupi
4473,5175,7149,Arrest,2022-10-08,Hubballi-Dharwad
4474,5177,7151,Surrender,2026-10-19,Chamarajanagar
4475,5177,7152,Arrest,2026-11-11,Chamarajanagar
4476,5179,7153,Arrest,2026-07-01,Vijayapura
4477,5180,7154,Arrest,2026-03-31,Davanagere
4478,5180,7155,Arrest,2026-03-22,Davanagere
4479,5181,7157,Surrender,2024-04-01,Raichur
4480,5182,7158,Arrest,2025-08-04,Bengaluru Rural
4481,5182,7159,Arrest,2025-07-06,Bengaluru Rural
4482,5183,7161,Surrender,2022-07-08,Chikkamagaluru
4483,5186,7164,Arrest,2022-12-24,Koppal
4484,5187,7165,Arrest,2022-09-22,Belagavi
4485,5188,7166,Arrest,2023-03-05,Ramanagara
4486,5189,7167,Surrender,2024-05-23,Mangaluru (Dakshina Kannada)
4487,5190,7168,Arrest,2026-06-29,Tumakuru
4488,5192,7170,Surrender,2025-03-07,Belagavi
4489,5192,7171,Arrest,2025-03-18,Belagavi
4490,5195,7173,Arrest,2025-03-15,Bengaluru City
4491,5196,7175,Arrest,2026-08-05,Tumakuru
4492,5197,7176,Arrest,2022-08-06,Tumakuru
4493,5198,7178,Surrender,2026-08-01,Belagavi
4494,5198,7179,Arrest,2026-07-29,Belagavi
4495,5199,7180,Arrest,2024-03-10,Belagavi
4496,5200,7181,Arrest,2023-05-03,Mysuru
4497,5200,7182,Surrender,2023-05-25,Mysuru
4498,5200,7183,Arrest,2023-04-29,Mysuru
4499,5201,7184,Surrender,2025-06-24,Davanagere
4500,5202,7185,Arrest,2025-11-24,Kodagu
4501,5203,7186,Arrest,2022-04-23,Davanagere
4502,5205,7188,Arrest,2025-09-06,Kalaburagi
4503,5206,7190,Arrest,2025-02-14,Koppal
4504,5207,7191,Arrest,2026-10-09,Bengaluru Rural
4505,5207,7193,Arrest,2026-10-20,Bengaluru Rural
4506,5209,7195,Arrest,2026-01-19,Chamarajanagar
4507,5212,7198,Surrender,2022-09-17,Hubballi-Dharwad
4508,5215,7200,Arrest,2022-08-06,Bengaluru Rural
4509,5216,7201,Arrest,2026-08-22,Belagavi
4510,5217,7202,Arrest,2024-03-01,Belagavi
4511,5219,7205,Arrest,2023-10-11,Bagalkot
4512,5220,7206,Arrest,2026-10-27,Belagavi
4513,5222,7208,Arrest,2025-07-23,Bidar
4514,5224,7211,Arrest,2025-07-20,Chamarajanagar
4515,5225,7212,Arrest,2024-01-24,Tumakuru
4516,5226,7213,Arrest,2022-08-17,Hassan
4517,5228,7215,Arrest,2023-02-03,Bengaluru Rural
4518,5228,7216,Arrest,2023-02-20,Bengaluru Rural
4519,5228,7217,Arrest,2023-03-16,Bengaluru Rural
4520,5229,7218,Arrest,2026-10-12,Hubballi-Dharwad
4521,5230,7219,Arrest,2025-11-30,Belagavi
4522,5231,7223,Surrender,2024-04-19,Belagavi
4523,5233,7226,Arrest,2023-07-15,Mangaluru (Dakshina Kannada)
4524,5233,7227,Arrest,2023-07-14,Mangaluru (Dakshina Kannada)
4525,5234,7228,Arrest,2027-01-30,Mangaluru (Dakshina Kannada)
4526,5235,7229,Arrest,2022-06-08,Mysuru
4527,5235,7231,Arrest,2022-06-25,Mysuru
4528,5236,7232,Surrender,2024-05-11,Mangaluru (Dakshina Kannada)
4529,5237,7233,Arrest,2024-12-03,Mangaluru (Dakshina Kannada)
4530,5238,7235,Arrest,2026-01-12,Chamarajanagar
4531,5238,7236,Arrest,2026-01-02,Chamarajanagar
4532,5239,7237,Arrest,2025-03-20,Belagavi
4533,5239,7239,Arrest,2025-03-23,Belagavi
4534,5240,7240,Surrender,2022-12-15,Bidar
4535,5241,7241,Arrest,2026-12-15,Hassan
4536,5242,7242,Arrest,2025-06-29,Chamarajanagar
4537,5246,7247,Arrest,2022-04-21,Mangaluru (Dakshina Kannada)
4538,5249,7250,Arrest,2025-12-09,Chikkaballapur
4539,5251,7254,Arrest,2026-05-16,Tumakuru
4540,5252,7255,Surrender,2024-08-05,Kodagu
4541,5254,7257,Surrender,2024-03-22,Mangaluru (Dakshina Kannada)
4542,5256,7259,Arrest,2024-11-25,Chamarajanagar
4543,5257,7261,Arrest,2022-11-18,Mangaluru (Dakshina Kannada)
4544,5258,7263,Arrest,2026-03-23,Mysuru
4545,5261,7265,Arrest,2023-04-06,Belagavi
4546,5262,7268,Arrest,2026-12-14,Davanagere
4547,5264,7270,Arrest,2023-06-06,Shivamogga
4548,5265,7271,Arrest,2026-02-25,Belagavi
4549,5266,7272,Arrest,2022-08-13,Belagavi
4550,5268,7275,Arrest,2024-06-23,Mysuru
4551,5268,7276,Arrest,2024-05-25,Mysuru
4552,5269,7277,Arrest,2023-09-11,Davanagere
4553,5269,7278,Arrest,2023-08-27,Davanagere
4554,5272,7280,Arrest,2026-05-12,Shivamogga
4555,5274,7283,Arrest,2026-02-16,Bengaluru Rural
4556,5275,7284,Arrest,2026-04-19,Kalaburagi
4557,5275,7285,Arrest,2026-03-25,Kalaburagi
4558,5276,7286,Surrender,2025-04-30,Chamarajanagar
4559,5276,7287,Arrest,2025-06-04,Chamarajanagar
4560,5277,7288,Surrender,2024-05-23,Mangaluru (Dakshina Kannada)
4561,5278,7289,Arrest,2023-03-02,Uttara Kannada
4562,5281,7292,Surrender,2022-09-06,Bengaluru City
4563,5283,7297,Surrender,2026-03-06,Ballari
4564,5284,7298,Arrest,2024-06-04,Chamarajanagar
4565,5286,7300,Arrest,2026-04-18,Mysuru
4566,5287,7301,Arrest,2023-08-12,Chamarajanagar
4567,5288,7304,Arrest,2024-06-28,Yadgir
4568,5290,7306,Arrest,2022-11-28,Hubballi-Dharwad
4569,5290,7307,Arrest,2022-11-28,Hubballi-Dharwad
4570,5290,7308,Arrest,2022-11-04,Hubballi-Dharwad
4571,5293,7311,Arrest,2024-07-06,Shivamogga
4572,5293,7312,Arrest,2024-06-15,Shivamogga
4573,5295,7315,Arrest,2023-12-15,Chitradurga
4574,5298,7320,Arrest,2022-05-18,Bagalkot
4575,5299,7321,Surrender,2023-08-24,Mysuru
4576,5299,7322,Arrest,2023-08-26,Mysuru
4577,5300,7324,Arrest,2026-07-05,Gadag
4578,5301,7325,Arrest,2026-10-31,Bengaluru City
4579,5301,7326,Arrest,2026-11-26,Bengaluru City
4580,5302,7328,Arrest,2026-08-06,Hassan
4581,5302,7329,Surrender,2026-08-09,Hassan
4582,5303,7330,Surrender,2022-04-01,Shivamogga
4583,5305,7332,Arrest,2025-02-24,Bidar
4584,5307,7335,Arrest,2024-02-28,Bengaluru Rural
4585,5310,7338,Arrest,2024-12-14,Kolar
4586,5311,7339,Arrest,2025-11-27,Yadgir
4587,5312,7340,Arrest,2022-12-23,Bengaluru City
4588,5313,7341,Arrest,2023-02-03,Bengaluru City
4589,5314,7342,Arrest,2025-02-09,Hassan
4590,5314,7343,Arrest,2025-02-18,Hassan
4591,5315,7345,Arrest,2024-11-06,Bengaluru Rural
4592,5317,7347,Arrest,2024-11-15,Ballari
4593,5318,7349,Arrest,2025-12-04,Bengaluru Rural
4594,5319,7350,Arrest,2026-04-17,Belagavi
4595,5319,7351,Arrest,2026-04-27,Belagavi
4596,5320,7352,Arrest,2023-08-31,Bengaluru Rural
4597,5320,7354,Arrest,2023-08-16,Bengaluru Rural
4598,5321,7356,Arrest,2025-07-31,Yadgir
4599,5322,7357,Arrest,2022-12-02,Tumakuru
4600,5323,7358,Arrest,2024-05-26,Belagavi
4601,5323,7359,Arrest,2024-04-25,Belagavi
4602,5324,7360,Arrest,2023-11-07,Hassan
4603,5325,7362,Arrest,2025-10-18,Udupi
4604,5326,7363,Arrest,2024-11-23,Kodagu
4605,5327,7364,Arrest,2024-09-11,Mangaluru (Dakshina Kannada)
4606,5327,7365,Arrest,2024-10-07,Mangaluru (Dakshina Kannada)
4607,5327,7366,Arrest,2024-10-23,Mangaluru (Dakshina Kannada)
4608,5328,7367,Arrest,2026-07-12,Chamarajanagar
4609,5330,7368,Arrest,2025-09-05,Belagavi
4610,5330,7369,Arrest,2025-08-27,Belagavi
4611,5333,7372,Arrest,2026-01-26,Kodagu
4612,5333,7373,Surrender,2025-12-16,Kodagu
4613,5334,7374,Arrest,2024-05-11,Chamarajanagar
4614,5335,7375,Surrender,2023-07-20,Hassan
4615,5335,7376,Arrest,2023-07-09,Hassan
4616,5335,7377,Arrest,2023-08-01,Hassan
4617,5336,7378,Arrest,2025-05-17,Mangaluru (Dakshina Kannada)
4618,5338,7380,Arrest,2025-09-03,Kodagu
4619,5341,7383,Arrest,2027-01-14,Chamarajanagar
4620,5343,7385,Arrest,2025-03-02,Haveri
4621,5343,7386,Arrest,2025-04-09,Haveri
4622,5344,7389,Arrest,2025-03-10,Kalaburagi
4623,5345,7391,Surrender,2026-11-23,Raichur
4624,5345,7392,Arrest,2026-11-26,Raichur
4625,5346,7394,Arrest,2025-04-03,Mangaluru (Dakshina Kannada)
4626,5347,7396,Arrest,2023-02-11,Belagavi
4627,5348,7397,Surrender,2026-07-27,Mysuru
4628,5348,7398,Surrender,2026-07-14,Mysuru
4629,5348,7399,Arrest,2026-07-21,Mysuru
4630,5349,7400,Arrest,2025-12-11,Mangaluru (Dakshina Kannada)
4631,5349,7401,Arrest,2026-01-10,Mangaluru (Dakshina Kannada)
4632,5350,7402,Arrest,2026-05-16,Bengaluru City
4633,5351,7404,Arrest,2026-02-03,Davanagere
4634,5353,7405,Arrest,2025-01-25,Chamarajanagar
4635,5355,7407,Arrest,2025-12-09,Chikkamagaluru
4636,5356,7408,Arrest,2023-05-07,Mangaluru (Dakshina Kannada)
4637,5357,7409,Arrest,2024-08-10,Mangaluru (Dakshina Kannada)
4638,5358,7411,Arrest,2024-08-10,Bengaluru Rural
4639,5361,7414,Arrest,2023-12-27,Tumakuru
4640,5365,7417,Arrest,2023-08-20,Belagavi
