VictimMasterID,CaseMasterID,GenderID,AgeYear
4403,3825,F,44
4404,3826,F,55
4405,3827,F,17
4406,3828,F,33
4407,3829,F,41
4408,3830,F,16
4409,3831,M,52
4410,3832,M,50
4411,3832,M,26
4412,3833,M,40
4413,3834,M,26
4414,3834,M,41
4415,3835,M,45
4416,3836,F,5
4417,3836,F,44
4418,3837,M,39
4419,3838,F,29
4420,3839,F,23
4421,3840,F,50
4422,3841,F,45
4423,3842,M,53
4424,3843,F,34
4425,3844,M,52
4426,3845,M,45
4427,3846,F,29
4428,3847,M,38
4429,3848,M,54
4430,3849,M,31
4431,3850,M,43
4432,3851,M,11
4433,3852,F,36
4434,3852,F,27
4435,3853,M,41
4436,3854,M,33
4437,3855,F,45
4438,3856,F,35
4439,3857,M,31
4440,3858,F,5
4441,3859,M,38
4442,3860,F,34
4443,3861,M,41
4444,3862,F,57
4445,3863,F,41
4446,3864,M,32
4447,3865,M,42
4448,3865,F,34
4449,3866,F,19
4450,3867,T,44
4451,3868,M,34
4452,3869,M,31
4453,3870,M,22
4454,3871,M,41
4455,3872,F,28
4456,3873,M,54
4457,3874,M,21
4458,3875,F,35
4459,3876,F,23
4460,3877,F,34
4461,3878,M,41
4462,3879,F,11
4463,3880,F,31
4464,3881,F,28
4465,3882,F,41
4466,3883,F,45
4467,3884,T,32
4468,3885,M,66
4469,3886,F,48
4470,3886,F,44
4471,3887,M,27
4472,3888,F,30
4473,3889,F,44
4474,3890,F,29
4475,3891,F,47
4476,3892,F,36
4477,3893,M,5
4478,3894,F,56
4479,3895,T,24
4480,3896,F,29
4481,3897,F,8
4482,3897,M,50
4483,3898,F,35
4484,3899,M,35
4485,3900,M,38
4486,3901,F,34
4487,3901,F,28
4488,3902,T,21
4489,3903,T,29
4490,3904,F,39
4491,3905,M,24
4492,3906,M,30
4493,3907,M,51
4494,3908,F,57
4495,3909,M,5
4496,3910,F,34
4497,3911,M,66
4498,3912,M,21
4499,3913,F,32
4500,3914,F,35
4501,3915,M,61
4502,3916,M,37
4503,3916,M,54
4504,3917,F,23
4505,3918,F,47
4506,3919,M,31
4507,3920,F,70
4508,3921,T,45
4509,3922,M,59
4510,3923,M,22
4511,3924,F,55
4512,3924,M,44
4513,3925,F,51
4514,3926,M,64
4515,3927,F,39
4516,3928,M,36
4517,3929,M,36
4518,3930,F,34
4519,3931,F,53
4520,3932,F,20
4521,3932,M,30
4522,3933,F,47
4523,3934,M,17
4524,3935,F,22
4525,3936,F,9
4526,3937,F,28
4527,3938,F,36
4528,3939,F,55
4529,3940,F,31
4530,3941,M,23
4531,3942,M,26
4532,3943,M,34
4533,3944,M,20
4534,3945,F,22
4535,3946,M,31
4536,3946,M,32
4537,3947,F,22
4538,3948,M,22
4539,3949,M,70
4540,3950,M,42
4541,3951,T,29
4542,3952,M,49
4543,3953,F,33
4544,3954,M,35
4545,3954,F,41
4546,3955,M,37
4547,3956,F,46
4548,3957,F,63
4549,3957,M,68
4550,3958,M,37
4551,3959,M,56
4552,3960,M,32
4553,3961,F,25
4554,3962,F,42
4555,3963,F,43
4556,3964,F,24
4557,3965,F,16
4558,3966,F,46
4559,3966,F,65
4560,3967,M,35
4561,3968,M,29
4562,3969,M,57
4563,3970,F,10
4564,3970,M,28
4565,3971,M,16
4566,3972,F,26
4567,3973,M,14
4568,3974,M,29
4569,3975,F,47
4570,3976,F,63
4571,3976,F,14
4572,3977,M,19
4573,3978,F,48
4574,3978,F,32
4575,3979,F,25
4576,3980,F,44
4577,3981,M,29
4578,3981,F,42
4579,3982,F,68
4580,3983,M,14
4581,3983,F,24
4582,3984,F,34
4583,3985,M,47
4584,3986,F,43
4585,3986,M,36
4586,3987,M,13
4587,3987,M,25
4588,3988,F,46
4589,3989,M,41
4590,3990,F,13
4591,3991,M,28
4592,3992,F,56
4593,3993,F,29
4594,3994,F,33
4595,3995,F,36
4596,3996,F,28
4597,3996,F,34
4598,3997,T,24
4599,3997,F,25
4600,3998,M,58
4601,3998,F,17
4602,3999,F,35
4603,4000,F,21
4604,4001,T,39
4605,4002,F,26
4606,4003,F,65
4607,4004,F,5
4608,4005,F,40
4609,4005,M,28
4610,4006,F,49
4611,4007,M,21
4612,4007,M,13
4613,4008,F,46
4614,4008,M,14
4615,4009,F,42
4616,4010,M,40
4617,4011,M,34
4618,4012,M,46
4619,4012,F,33
4620,4013,F,43
4621,4014,F,18
4622,4015,M,32
4623,4016,F,28
4624,4017,F,45
4625,4018,M,56
4626,4019,F,44
4627,4019,M,35
4628,4020,M,39
4629,4021,M,46
4630,4022,M,5
4631,4022,F,15
4632,4023,F,61
4633,4024,M,23
4634,4024,M,36
4635,4025,M,16
4636,4026,M,41
4637,4027,F,46
4638,4027,M,27
4639,4028,M,48
4640,4029,F,23
4641,4030,F,36
4642,4031,M,35
4643,4032,M,27
4644,4032,F,36
4645,4033,M,46
4646,4034,M,22
4647,4034,F,44
4648,4035,F,42
4649,4036,F,7
4650,4037,M,26
4651,4038,M,43
4652,4039,F,19
4653,4040,F,18
4654,4040,F,5
4655,4041,F,48
4656,4041,F,44
4657,4042,F,7
4658,4043,F,49
4659,4043,F,28
4660,4044,F,67
4661,4045,M,28
4662,4046,M,22
4663,4047,M,38
4664,4048,M,22
4665,4049,M,56
4666,4050,F,39
4667,4051,M,39
4668,4052,M,33
4669,4053,F,25
4670,4053,M,9
4671,4054,M,23
4672,4055,F,33
4673,4056,M,34
4674,4056,F,17
4675,4057,M,31
4676,4057,M,26
4677,4058,F,34
4678,4059,F,29
4679,4060,F,40
4680,4060,F,12
4681,4061,F,47
4682,4062,F,52
4683,4063,F,33
4684,4064,M,24
4685,4065,M,34
4686,4066,F,44
4687,4067,M,26
4688,4068,F,10
4689,4069,M,23
4690,4070,F,19
4691,4070,M,30
4692,4071,F,49
4693,4072,M,25
4694,4073,T,29
4695,4074,M,44
4696,4075,M,29
4697,4076,M,41
4698,4076,M,5
4699,4077,F,27
4700,4078,M,30
4701,4079,M,61
4702,4080,M,33
4703,4081,M,36
4704,4082,M,34
4705,4083,F,35
4706,4084,M,41
4707,4084,M,37
4708,4085,F,38
4709,4086,F,21
4710,4087,F,22
4711,4088,F,22
4712,4089,F,19
4713,4089,F,41
4714,4090,F,49
4715,4091,M,27
4716,4092,F,28
4717,4092,M,63
4718,4093,F,55
4719,4094,M,5
4720,4095,F,42
4721,4096,M,49
4722,4097,M,50
4723,4098,M,37
4724,4098,M,39
4725,4099,M,21
4726,4100,M,21
4727,4101,M,43
4728,4102,M,51
4729,4103,F,60
4730,4103,M,20
4731,4104,F,46
4732,4105,F,35
4733,4106,F,46
4734,4107,F,30
4735,4108,M,43
4736,4109,F,47
4737,4110,M,40
4738,4111,M,37
4739,4112,M,32
4740,4113,M,37
4741,4114,M,37
4742,4115,T,35
4743,4116,M,33
4744,4117,F,31
4745,4118,F,25
4746,4118,M,21
4747,4119,F,23
4748,4120,F,31
4749,4121,M,22
4750,4122,M,58
4751,4123,M,34
4752,4124,F,38
4753,4125,M,15
4754,4126,M,38
4755,4127,M,37
4756,4128,M,31
4757,4129,F,25
4758,4130,F,52
4759,4131,M,41
4760,4132,M,35
4761,4132,F,36
4762,4133,M,27
4763,4134,M,32
4764,4135,F,10
4765,4136,M,9
4766,4137,M,7
4767,4138,M,30
4768,4139,M,46
4769,4140,F,71
4770,4140,M,38
4771,4141,M,18
4772,4142,F,53
4773,4143,F,26
4774,4144,M,31
4775,4145,F,38
4776,4146,F,33
4777,4147,F,42
4778,4147,M,38
4779,4148,F,39
4780,4149,M,27
4781,4150,F,41
4782,4151,M,45
4783,4152,F,37
4784,4153,M,22
4785,4154,F,21
4786,4155,M,39
4787,4156,F,30
4788,4157,M,46
4789,4158,M,37
4790,4158,M,40
4791,4159,M,57
4792,4160,F,34
4793,4161,M,35
4794,4162,M,29
4795,4163,M,47
4796,4164,M,20
4797,4164,M,45
4798,4165,F,37
4799,4166,F,28
4800,4167,M,21
4801,4168,F,42
4802,4169,M,43
4803,4170,F,9
4804,4171,M,14
4805,4172,M,5
4806,4172,F,33
4807,4173,M,26
4808,4174,F,36
4809,4175,M,17
4810,4176,M,44
4811,4177,F,68
4812,4178,M,37
4813,4179,F,52
4814,4180,F,49
4815,4181,M,36
4816,4181,F,29
4817,4182,F,5
4818,4183,M,12
4819,4183,M,13
4820,4184,T,54
4821,4185,M,31
4822,4186,M,45
4823,4187,F,50
4824,4188,F,40
4825,4189,M,12
4826,4189,F,45
4827,4190,M,9
4828,4191,F,38
4829,4192,M,44
4830,4193,F,45
4831,4193,M,22
4832,4194,F,28
4833,4195,M,35
4834,4196,M,63
4835,4197,M,38
4836,4198,M,33
4837,4198,F,20
4838,4199,M,55
4839,4200,F,21
4840,4201,F,24
4841,4202,M,38
4842,4203,F,27
4843,4204,M,30
4844,4205,F,57
4845,4206,M,33
4846,4207,M,19
4847,4208,F,19
4848,4208,M,35
4849,4209,F,39
4850,4210,M,5
4851,4211,M,26
4852,4212,F,47
4853,4213,M,34
4854,4213,M,34
4855,4214,M,24
4856,4215,M,42
4857,4216,F,33
4858,4217,F,7
4859,4218,M,45
4860,4219,F,32
4861,4220,F,36
4862,4221,T,31
4863,4222,M,40
4864,4223,F,44
4865,4224,F,35
4866,4225,M,30
4867,4226,F,23
4868,4227,F,15
4869,4228,F,34
4870,4229,F,25
4871,4230,M,22
4872,4231,F,38
4873,4232,M,51
4874,4233,F,46
4875,4234,F,51
4876,4235,M,41
4877,4236,M,30
4878,4237,F,43
4879,4237,F,48
4880,4238,M,31
4881,4239,M,15
4882,4239,F,48
4883,4240,T,19
4884,4241,F,47
4885,4242,M,28
4886,4242,F,19
4887,4243,F,14
4888,4244,M,42
4889,4245,F,19
4890,4245,F,23
4891,4246,F,36
4892,4247,F,33
4893,4248,F,45
4894,4248,M,11
4895,4249,F,42
4896,4250,F,17
4897,4251,M,15
4898,4251,M,50
4899,4252,M,47
4900,4253,M,34
4901,4254,F,19
4902,4255,F,20
4903,4256,F,5
4904,4257,F,27
4905,4257,F,41
4906,4258,M,29
4907,4259,M,45
4908,4260,F,65
4909,4261,M,24
4910,4262,F,33
4911,4263,M,38
4912,4264,F,32
4913,4265,F,14
4914,4266,F,46
4915,4267,F,30
4916,4268,F,33
4917,4269,F,37
4918,4270,M,45
4919,4271,M,37
4920,4272,T,14
4921,4272,F,25
4922,4273,F,35
4923,4274,F,24
4924,4274,F,34
4925,4275,M,18
4926,4276,F,84
4927,4277,M,49
4928,4278,M,42
4929,4279,T,47
4930,4280,M,49
4931,4281,M,21
4932,4282,F,37
4933,4283,F,42
4934,4284,M,45
4935,4284,F,40
4936,4285,M,25
4937,4286,F,48
4938,4287,M,17
4939,4288,M,18
4940,4289,M,42
4941,4289,F,34
4942,4290,M,49
4943,4291,F,33
4944,4292,M,45
4945,4293,M,34
4946,4294,F,41
4947,4295,M,21
4948,4296,F,35
4949,4296,M,30
4950,4297,F,42
4951,4297,F,44
4952,4298,F,33
4953,4299,M,21
4954,4300,M,29
4955,4301,M,13
4956,4302,F,66
4957,4303,F,24
4958,4304,M,11
4959,4305,F,57
4960,4306,F,13
4961,4307,M,10
4962,4308,F,16
4963,4309,M,19
4964,4310,M,5
4965,4311,F,36
4966,4312,F,58
4967,4313,F,35
4968,4314,F,33
4969,4314,F,60
4970,4315,M,26
4971,4316,F,42
4972,4317,M,22
4973,4318,F,36
4974,4319,M,17
4975,4320,T,46
4976,4321,F,36
4977,4322,F,17
4978,4323,M,31
4979,4324,M,25
4980,4325,M,66
4981,4326,M,14
4982,4327,F,34
4983,4328,M,43
4984,4329,F,33
4985,4330,F,22
4986,4331,F,43
4987,4331,F,35
4988,4332,F,13
4989,4332,M,20
4990,4333,M,50
4991,4334,M,31
4992,4335,F,5
4993,4336,M,18
4994,4337,F,42
4995,4338,M,22
4996,4339,M,18
4997,4339,F,27
4998,4340,T,39
4999,4341,F,45
5000,4342,F,27
5001,4343,F,25
5002,4343,F,36
5003,4344,F,28
5004,4345,F,33
5005,4346,T,40
5006,4347,F,5
5007,4348,M,25
5008,4349,F,62
5009,4350,F,26
5010,4351,M,49
5011,4352,M,49
5012,4353,F,43
5013,4353,M,43
5014,4354,F,60
5015,4355,M,25
5016,4356,M,43
5017,4357,F,70
5018,4358,F,56
5019,4358,M,40
5020,4359,M,31
5021,4360,M,18
5022,4360,M,9
5023,4361,M,29
5024,4361,F,43
5025,4362,M,42
5026,4363,M,12
5027,4364,M,19
5028,4364,M,24
5029,4365,M,32
5030,4366,F,5
5031,4367,F,45
5032,4368,M,46
5033,4369,F,33
5034,4370,M,28
5035,4371,M,46
5036,4372,M,38
5037,4373,T,42
5038,4374,F,5
5039,4375,M,62
5040,4376,F,18
5041,4377,M,50
5042,4378,F,28
5043,4378,M,41
5044,4379,F,53
5045,4379,F,51
5046,4380,F,42
5047,4381,M,42
5048,4382,F,47
5049,4383,M,25
5050,4384,F,34
5051,4384,M,47
5052,4385,M,45
5053,4386,F,46
5054,4386,F,22
5055,4387,F,22
5056,4387,F,43
5057,4388,F,28
5058,4389,M,29
5059,4389,M,44
5060,4390,F,38
5061,4391,F,42
5062,4392,M,57
5063,4393,F,37
5064,4394,F,22
5065,4395,M,51
5066,4396,M,36
5067,4397,F,55
5068,4398,F,41
5069,4398,F,34
5070,4399,F,34
5071,4400,M,43
5072,4401,M,11
5073,4402,F,31
5074,4403,M,28
5075,4404,M,36
5076,4405,M,30
5077,4406,M,23
5078,4406,M,56
5079,4407,F,35
5080,4408,F,48
5081,4408,F,42
5082,4409,F,32
5083,4410,M,10
5084,4411,M,37
5085,4412,F,33
5086,4413,M,39
5087,4414,F,41
5088,4415,F,44
5089,4416,F,40
5090,4417,M,40
5091,4418,M,33
5092,4419,F,36
5093,4420,F,38
5094,4421,M,56
5095,4422,M,54
5096,4423,M,21
5097,4424,F,23
5098,4425,F,27
5099,4425,M,28
5100,4426,F,46
5101,4427,F,25
5102,4427,F,38
5103,4428,M,19
5104,4429,M,30
5105,4430,F,35
5106,4430,F,62
5107,4431,F,25
5108,4432,M,32
5109,4433,M,59
5110,4434,M,55
5111,4435,F,22
5112,4436,F,31
5113,4437,F,16
5114,4438,F,15
5115,4439,F,47
5116,4440,M,30
5117,4441,F,48
5118,4442,M,37
5119,4443,M,34
5120,4444,F,25
5121,4444,F,29
5122,4445,M,35
5123,4446,F,5
5124,4447,F,47
5125,4448,M,35
5126,4449,F,67
5127,4449,M,37
5128,4450,F,39
5129,4451,F,61
5130,4452,M,33
5131,4453,F,35
5132,4453,M,31
5133,4454,F,26
5134,4455,M,28
5135,4455,F,12
5136,4456,M,20
5137,4457,F,54
5138,4458,F,62
5139,4459,F,34
5140,4460,M,32
5141,4461,F,24
5142,4462,M,21
5143,4462,M,49
5144,4463,F,42
5145,4464,F,30
5146,4464,F,49
5147,4465,F,28
5148,4466,M,14
5149,4467,M,42
5150,4468,M,23
5151,4468,M,33
5152,4469,F,63
5153,4470,F,25
5154,4471,M,40
5155,4472,M,40
5156,4472,F,28
5157,4473,F,31
5158,4474,M,14
5159,4475,M,42
5160,4476,M,14
5161,4476,F,41
5162,4477,M,59
5163,4478,F,19
5164,4479,M,31
5165,4479,F,56
5166,4480,F,39
5167,4481,M,40
5168,4482,F,26
5169,4483,F,5
5170,4484,F,29
5171,4485,F,27
5172,4486,F,34
5173,4487,F,11
5174,4488,M,40
5175,4489,F,45
5176,4490,F,25
5177,4491,F,42
5178,4492,F,41
5179,4492,F,49
5180,4493,M,31
5181,4494,F,35
5182,4495,F,37
5183,4496,M,18
5184,4497,M,39
5185,4498,M,16
5186,4499,M,51
5187,4500,M,25
5188,4501,M,45
5189,4502,M,37
5190,4503,F,47
5191,4503,F,60
5192,4504,M,28
5193,4505,M,48
5194,4505,M,33
5195,4506,F,35
5196,4507,M,24
5197,4508,M,37
5198,4509,F,32
5199,4510,F,52
5200,4511,F,10
5201,4512,F,21
5202,4513,F,47
5203,4514,F,35
5204,4515,T,40
5205,4516,M,32
5206,4517,M,49
5207,4517,M,36
5208,4518,M,21
5209,4519,M,46
5210,4520,M,32
5211,4521,F,26
5212,4522,M,38
5213,4522,F,25
5214,4523,F,29
5215,4524,M,29
5216,4525,F,53
5217,4526,M,18
5218,4526,F,59
5219,4527,F,54
5220,4528,F,47
5221,4529,F,45
5222,4530,M,40
5223,4531,F,37
5224,4532,F,32
5225,4533,F,16
5226,4534,F,16
5227,4535,F,33
5228,4536,F,32
5229,4537,M,38
5230,4537,F,28
5231,4538,F,57
5232,4539,M,42
5233,4540,F,23
5234,4541,M,22
5235,4541,M,13
5236,4542,F,14
5237,4543,M,31
5238,4544,M,34
5239,4544,F,37
5240,4545,F,45
5241,4546,M,25
5242,4547,M,28
5243,4548,M,43
5244,4549,F,29
5245,4549,M,43
5246,4550,F,31
5247,4551,F,14
5248,4552,M,9
5249,4553,F,39
5250,4554,F,48
5251,4555,M,19
5252,4556,F,22
5253,4557,F,36
5254,4558,M,32
5255,4559,F,43
5256,4560,M,41
5257,4561,M,25
5258,4562,M,40
5259,4563,M,31
5260,4564,M,16
5261,4565,M,38
5262,4565,M,30
5263,4566,F,13
5264,4566,F,25
5265,4567,M,26
5266,4568,F,32
5267,4569,M,27
5268,4570,M,33
5269,4571,F,45
5270,4572,F,48
5271,4573,M,44
5272,4574,M,45
5273,4575,M,25
5274,4576,M,22
5275,4576,M,16
5276,4577,M,15
5277,4578,F,37
5278,4579,F,41
5279,4580,M,23
5280,4581,F,42
5281,4582,F,37
5282,4583,M,48
5283,4584,M,22
5284,4585,F,27
5285,4585,F,20
5286,4586,F,18
5287,4587,M,5
5288,4587,F,20
5289,4588,F,51
5290,4589,F,17
5291,4590,F,49
5292,4591,F,28
5293,4592,F,32
5294,4593,F,24
5295,4593,F,45
5296,4594,F,40
5297,4595,M,5
5298,4596,M,36
5299,4597,F,25
5300,4598,M,22
5301,4599,F,20
5302,4600,F,9
5303,4600,F,31
5304,4601,F,49
5305,4602,M,21
5306,4603,F,32
5307,4604,F,51
5308,4605,F,30
5309,4606,F,32
5310,4606,F,26
5311,4607,F,47
5312,4607,M,51
5313,4608,F,36
5314,4609,M,30
5315,4610,F,54
5316,4610,M,7
5317,4611,M,27
5318,4612,M,25
5319,4613,F,53
5320,4614,M,26
5321,4615,F,19
5322,4615,M,7
5323,4616,M,23
5324,4617,M,25
5325,4618,M,31
5326,4619,F,49
5327,4620,F,41
5328,4621,F,33
5329,4622,F,39
5330,4623,M,22
5331,4623,M,17
5332,4624,F,19
5333,4625,F,33
5334,4626,M,39
5335,4626,M,26
5336,4627,F,54
5337,4628,M,14
5338,4629,F,26
5339,4630,M,38
5340,4631,M,37
5341,4632,M,15
5342,4633,M,35
5343,4634,M,41
5344,4635,M,23
5345,4636,F,37
5346,4637,F,21
5347,4638,F,45
5348,4639,F,27
5349,4639,F,36
5350,4640,F,29
5351,4641,F,49
5352,4642,M,28
5353,4643,M,59
5354,4644,F,23
5355,4645,F,25
5356,4645,F,5
5357,4646,F,30
5358,4646,F,36
5359,4647,M,54
5360,4647,M,16
5361,4648,M,22
5362,4649,F,31
5363,4650,M,22
5364,4651,F,37
5365,4652,M,21
5366,4653,F,21
5367,4654,M,28
5368,4655,F,60
5369,4656,M,13
5370,4657,M,33
5371,4658,F,29
5372,4659,F,27
5373,4660,F,35
5374,4661,M,33
5375,4662,F,32
5376,4663,F,46
5377,4664,F,20
5378,4665,M,44
5379,4666,F,46
5380,4667,F,38
5381,4668,F,47
5382,4669,F,9
5383,4670,M,46
5384,4671,M,25
5385,4672,M,53
5386,4673,F,32
5387,4674,F,36
5388,4675,F,47
5389,4676,F,35
5390,4677,M,19
5391,4678,F,51
5392,4679,F,21
5393,4680,M,33
5394,4681,F,53
5395,4681,F,24
5396,4682,F,51
5397,4683,M,57
5398,4683,M,43
5399,4684,M,50
5400,4685,M,26
5401,4686,F,31
5402,4687,M,32
5403,4688,F,18
5404,4689,M,31
5405,4690,F,26
5406,4691,M,12
5407,4692,F,33
5408,4693,M,41
5409,4694,M,27
5410,4694,F,38
5411,4695,F,27
5412,4696,M,29
5413,4697,M,61
5414,4698,M,35
5415,4699,F,21
5416,4699,M,48
5417,4700,F,33
5418,4701,T,23
5419,4702,F,11
5420,4703,F,27
5421,4704,F,50
5422,4705,F,34
5423,4706,F,65
5424,4707,F,75
5425,4708,F,13
5426,4709,M,32
5427,4710,M,66
5428,4711,F,28
5429,4712,M,36
5430,4713,F,42
5431,4713,M,34
5432,4714,M,34
5433,4715,M,41
5434,4716,F,34
5435,4717,F,38
5436,4718,F,17
5437,4719,M,29
5438,4720,F,48
5439,4721,F,26
5440,4721,M,28
5441,4722,F,55
5442,4722,F,42
5443,4723,F,42
5444,4723,M,50
5445,4724,F,5
5446,4724,F,57
5447,4725,M,17
5448,4726,F,32
5449,4727,F,27
5450,4728,M,26
5451,4729,F,33
5452,4730,M,49
5453,4731,F,32
5454,4732,F,37
5455,4733,M,35
5456,4734,M,27
5457,4734,F,31
5458,4735,F,35
5459,4736,M,25
5460,4737,M,34
5461,4738,F,53
5462,4739,F,53
5463,4739,F,25
5464,4740,M,12
5465,4741,F,5
5466,4742,F,35
5467,4743,F,52
5468,4744,M,14
5469,4744,M,53
5470,4745,F,11
5471,4745,F,10
5472,4746,M,55
5473,4747,M,13
5474,4748,F,27
5475,4749,F,36
5476,4750,F,40
5477,4751,M,30
5478,4752,M,33
5479,4753,F,43
5480,4754,M,40
5481,4755,M,40
5482,4756,T,29
5483,4757,F,5
5484,4758,F,18
5485,4759,T,50
5486,4759,M,56
5487,4760,F,41
5488,4761,M,29
5489,4762,F,12
5490,4763,F,29
5491,4764,F,47
5492,4765,M,60
5493,4766,F,6
5494,4767,F,49
5495,4768,F,37
5496,4769,M,52
5497,4770,M,5
5498,4771,M,24
5499,4772,M,40
5500,4773,F,47
5501,4773,M,13
5502,4774,M,32
5503,4775,F,35
5504,4776,M,19
5505,4777,M,48
5506,4778,F,55
5507,4779,M,12
5508,4780,M,49
5509,4780,F,58
5510,4781,F,5
5511,4782,M,40
5512,4783,M,22
5513,4784,F,43
5514,4785,M,56
5515,4786,F,29
5516,4787,F,9
5517,4788,F,32
5518,4789,F,35
5519,4789,F,48
5520,4790,F,24
5521,4791,F,24
5522,4792,F,36
5523,4793,M,39
5524,4794,M,52
5525,4794,F,25
5526,4795,M,37
5527,4796,T,28
5528,4797,F,10
5529,4798,F,48
5530,4799,M,19
5531,4799,M,33
5532,4800,M,33
5533,4801,M,45
5534,4802,M,6
5535,4803,M,25
5536,4804,F,46
5537,4805,F,14
5538,4806,M,48
5539,4806,F,18
5540,4807,M,21
5541,4808,F,19
5542,4808,F,36
5543,4809,F,17
5544,4809,F,27
5545,4810,F,34
5546,4811,F,34
5547,4812,F,51
5548,4813,M,29
5549,4814,F,5
5550,4815,F,34
5551,4816,M,30
5552,4817,M,23
5553,4818,F,25
5554,4819,M,25
5555,4820,M,17
5556,4821,M,58
5557,4822,F,25
5558,4823,F,27
5559,4824,F,43
5560,4825,M,39
5561,4826,M,40
5562,4826,F,27
5563,4827,M,33
5564,4828,M,58
5565,4829,M,50
5566,4829,M,21
5567,4830,M,5
5568,4830,M,27
5569,4831,F,16
5570,4831,F,51
5571,4832,F,37
5572,4833,F,43
5573,4833,M,43
5574,4834,M,16
5575,4835,M,54
5576,4835,F,17
5577,4836,M,30
5578,4837,M,22
5579,4837,F,47
5580,4838,F,35
5581,4839,M,22
5582,4840,F,23
5583,4841,F,14
5584,4842,F,37
5585,4843,F,42
5586,4844,F,39
5587,4844,M,12
5588,4845,F,38
5589,4846,M,59
5590,4847,F,45
5591,4848,F,42
5592,4849,M,45
5593,4850,F,45
5594,4850,M,35
5595,4851,F,60
5596,4852,M,46
5597,4853,M,50
5598,4854,F,28
5599,4855,M,32
5600,4856,F,19
5601,4857,M,17
5602,4858,F,36
5603,4859,F,25
5604,4860,M,27
5605,4861,F,51
5606,4862,F,34
5607,4863,F,21
5608,4864,F,20
5609,4865,M,27
5610,4866,M,30
5611,4867,F,35
5612,4868,F,6
5613,4869,T,38
5614,4869,M,19
5615,4870,T,51
5616,4871,F,20
5617,4872,F,24
5618,4873,F,34
5619,4874,M,27
5620,4875,T,51
5621,4876,F,46
5622,4877,M,39
5623,4878,M,24
5624,4878,M,50
5625,4879,M,14
5626,4879,F,27
5627,4880,F,22
5628,4881,F,21
5629,4882,M,29
5630,4883,F,17
5631,4884,M,56
5632,4885,F,25
5633,4886,M,59
5634,4887,F,45
5635,4887,F,16
5636,4888,F,42
5637,4889,F,8
5638,4890,F,56
5639,4890,M,10
5640,4891,F,15
5641,4892,F,33
5642,4892,F,43
5643,4893,F,18
5644,4894,F,46
5645,4895,F,51
5646,4896,F,54
5647,4897,M,47
5648,4898,F,12
5649,4899,F,22
5650,4900,F,22
5651,4901,M,18
5652,4902,F,40
5653,4903,M,44
5654,4904,M,41
5655,4904,M,23
5656,4905,T,50
5657,4906,M,6
5658,4907,M,28
5659,4908,M,29
5660,4909,M,37
5661,4910,M,33
5662,4911,F,32
5663,4912,F,73
5664,4913,F,50
5665,4914,F,27
5666,4915,F,9
5667,4916,M,30
5668,4917,F,56
5669,4917,M,46
5670,4918,F,39
5671,4919,F,41
5672,4920,F,24
5673,4921,F,65
5674,4922,F,29
5675,4922,M,42
5676,4923,T,5
5677,4923,M,39
5678,4924,M,21
5679,4925,M,27
5680,4926,M,34
5681,4927,F,10
5682,4928,M,64
5683,4929,M,41
5684,4930,M,12
5685,4931,M,56
5686,4932,M,36
5687,4933,M,51
5688,4934,F,33
5689,4935,M,43
5690,4936,F,15
5691,4936,M,25
5692,4937,F,38
5693,4938,F,32
5694,4939,F,36
5695,4939,F,26
5696,4940,F,41
5697,4940,M,37
5698,4941,F,27
5699,4942,F,21
5700,4943,M,42
5701,4944,F,23
5702,4945,F,31
5703,4946,M,38
5704,4947,M,42
5705,4948,F,51
5706,4949,M,65
5707,4950,F,41
5708,4951,M,23
5709,4951,M,30
5710,4952,F,27
5711,4953,M,50
5712,4954,F,61
5713,4955,M,26
5714,4956,F,21
5715,4957,F,23
5716,4957,F,23
5717,4958,M,5
5718,4959,F,46
5719,4959,F,40
5720,4960,M,35
5721,4961,M,24
5722,4962,M,22
5723,4963,F,43
5724,4964,M,29
5725,4965,M,25
5726,4966,M,31
5727,4967,F,33
5728,4968,F,32
5729,4969,M,5
5730,4969,M,55
5731,4970,M,47
5732,4971,M,46
5733,4972,M,18
5734,4973,F,36
5735,4974,F,52
5736,4975,F,39
5737,4976,M,53
5738,4977,M,33
5739,4978,M,23
5740,4979,M,42
5741,4980,M,44
5742,4981,F,41
5743,4982,M,27
5744,4983,F,43
5745,4984,T,44
5746,4985,F,37
5747,4986,M,21
5748,4987,F,27
5749,4988,F,17
5750,4989,F,29
5751,4990,M,39
5752,4991,M,31
5753,4992,F,16
5754,4993,F,19
5755,4994,M,63
5756,4995,M,25
5757,4996,M,31
5758,4996,F,44
5759,4997,T,24
5760,4998,F,50
5761,4998,F,19
5762,4999,M,43
5763,5000,F,10
5764,5001,M,37
5765,5002,F,28
5766,5002,M,46
5767,5003,F,5
5768,5004,F,24
5769,5004,F,44
5770,5005,F,45
5771,5006,F,16
5772,5007,F,39
5773,5008,F,12
5774,5009,F,43
5775,5010,F,11
5776,5011,M,52
5777,5012,F,28
5778,5013,F,34
5779,5014,F,21
5780,5015,M,46
5781,5016,M,27
5782,5016,M,35
5783,5017,M,41
5784,5017,F,19
5785,5018,M,52
5786,5019,M,43
5787,5020,F,18
5788,5021,M,17
5789,5022,M,35
5790,5022,F,12
5791,5023,F,54
5792,5024,M,36
5793,5025,F,42
5794,5025,M,33
5795,5026,M,15
5796,5026,M,24
5797,5027,M,43
5798,5028,M,21
5799,5029,M,49
